bZIP29_1	bZIP29_2	bZIP29_3	WT_1	WT_2	WT_3
AT1G01790.1	24.092974589735	25.1304085634036	24.4969972562189	22.5493948931874	27.420718855625	23.2103642001121
AT1G01800.1	71.8428518309291	68.6831086633262	75.3802203488279	69.9568132043409	67.2056891225136	74.3844133733439
AT1G01810.1	0.545089922844682	0.450545173447475	0.818665718074154	0.5368903545997	0.498558524647727	0.910210360788708
AT1G01820.1	42.844067935592	49.2095450554297	52.5205545287573	38.9245507084783	37.3420334961147	45.9656232198298
AT1G01830.2	35.0492820389131	31.9887073147707	29.7868372806981	33.8777813752411	34.7993850204113	28.0142522153858
AT1G01840.1	1.52625178396511	1.15139322103244	1.00758857609127	1.18115878011934	1.19654045915454	1.61815175251326
AT1G01860.1	4.74228232874873	4.25514886033726	4.09332859037077	4.50987897863748	6.18212570563181	3.89367765448503
AT1G01880.1	1.90781472995639	1.15139322103244	1.76328000815972	1.71804913471904	1.54553142640795	1.71928623704534
AT1G01900.1	3.32504852935256	2.75333161551235	2.14112572419394	1.77173817017901	2.84178359049204	1.9215552061095
AT1G01910.1	57.8340408138208	56.7686918543818	54.4727573949341	58.3599815449874	60.325581482375	51.7808560804243
AT1G01920.1	41.5358521207648	34.2414331820081	30.4165801407551	40.4278437013574	42.5768980049159	34.5374264677049
AT1G01930.1	20.2773451298222	17.7715040637615	18.2625429416542	18.0395159145499	19.5434941661909	17.4456985817836
AT1G01940.1	20.8769440449513	19.3734424582414	19.7739258057911	26.4686944817652	24.5290794126682	20.530300360012
AT1G01950.3	26.9274421885273	25.1304085634036	26.5121744084014	27.0592738718249	29.8137997739341	26.2949659783405
AT1G01960.1	185.05802880577	168.403773719701	166.063192197042	169.496284947125	193.191428300994	171.119547828277
AT1G01970.1	7.74027690439449	6.15745070378216	5.85660859853049	5.74472679421679	6.9299634926034	5.86580010286056
AT1G01990.1	16.4072066776249	13.3661734789418	15.8065457874317	13.7443930777523	14.4083413623193	14.7150674994174
AT1G02000.1	15.9166257470647	23.9289547675437	21.1593600979166	14.5497286096519	17.8982510348534	15.1196054375458
AT1G02010.1	11.174343418316	9.76181209136195	9.69804004487844	12.8316794749328	12.713242378517	10.265150180006
AT1G02020.1	5.23286325930895	5.10617863240471	5.60471145450767	5.95948293605667	5.78327888591363	6.72544322138323
AT1G02030.1	0.381562945991277	0.851029772067452	1.38543429212549	0.59057939005967	0.947261196830681	1.1630465721189
AT1G02050.1	11.6649243488762	7.95963139757206	10.5167057629526	10.684118056534	11.4169902144329	9.000969123355
AT1G02060.1	11.1198344260315	7.25878334998709	7.87178575071302	8.85869085089505	10.6691524274614	9.000969123355
AT1G02080.1	191.16303594163	174.060618675208	189.678549449181	172.878694181103	184.765789234448	198.425858651938
AT1G02090.1	52.3286325930895	43.4025183754401	45.2155373520956	65.0711109774837	55.8884106130102	50.6683767505714
AT1G02100.3	48.0224222026165	48.8591210316373	47.1677402182724	54.6017490627895	53.8941765144193	49.8593008743148
AT1G02110.1	32.1057964555518	26.6322258082285	26.4492001223957	37.6897028928989	34.8990967253409	27.7614160040556
AT1G02120.1	54.1819383307614	61.6746281874766	67.697357456132	51.5414740415712	48.0610417760409	62.8550821366869
AT1G02130.1	57.0709149218382	56.4683284054168	49.1199430844492	69.6883680270411	73.8365175003284	56.483609611166
AT1G02140.1	126.460862099966	117.241866245998	107.497106211737	158.651099784211	146.775629656291	125.002222881649
AT1G02145.3	27.363514126803	27.3330738558135	26.5751486944072	32.8576897015016	30.7112051183	25.5364573443499
AT1G02150.1	22.1306508674941	21.3758654513413	20.1517715218253	29.6363475739034	25.875187429217	19.9740606950855
AT1G02160.2	19.4052012532707	22.8276221213387	19.3960800897569	23.7842427087667	24.0803767404852	17.6985347931138
AT1G02170.1	33.1959763012411	35.843371576488	40.4924659016678	33.1261348788015	30.3123582985818	35.0936661326313
AT1G02180.1	2.88897659107682	2.60314989102985	2.39302286821676	2.79182984391844	2.19365750845	2.88233280916424
AT1G02205.3	6.05049814357597	6.55793530240213	5.66768574051337	3.2213421275982	3.14091870528068	1.9215552061095
AT1G02220.1	9.86612760348875	14.8179301489392	32.8096030089719	4.2951228367976	5.38443206619545	30.1380763905595
AT1G02230.1	1.1991978302583	2.50302874137486	2.83384287025669	1.39591492195922	0.897405344365908	2.47779487103593
AT1G02260.1	34.2861561469305	33.9911303078706	34.0061144430802	32.6429335596618	39.037132479917	28.8233280916424
AT1G02270.1	18.4785483844347	18.021806937899	21.285308669928	15.7845764252312	16.1034403461216	17.6985347931138
AT1G02280.1	27.5270411036564	24.6798633899561	22.0410001019965	26.4150054463052	23.6316740683023	21.2888089940026
AT1G02290.1	8.55791178866151	7.45902564929708	8.06070860873013	8.85869085089505	10.1207380503489	9.81004499961163
AT1G02300.1	0.218035969137873	1.00121149654994	1.19651143410838	0.10737807091994	0.249279262323863	0.80907587625663
AT1G02305.1	68.2452583401542	101.072300576717	98.8696290289555	59.111628041427	60.7244283020931	100.72994659395
AT1G02310.1	0.545089922844682	2.45296816654736	4.471174306405	0.96640263827946	1.04697290176023	3.18573626276048
AT1G02330.1	58.1610947675276	47.4574249364673	52.3946059567459	57.1788227648681	59.0791851707556	52.3876629876168
AT1G02335.1	5.66893519758469	26.1316200599535	25.3786372602988	5.63734872329685	3.34034211513977	25.738726313414
AT1G02340.1	1.90781472995639	5.25636035688721	3.96738001835936	1.02009167373943	1.69509898380227	4.04537938128315
AT1G02350.1	0.436071938275746	0.600726897929966	0.314871430028521	1.39591492195922	0.74783778697159	0.75850863399059
AT1G02360.1	43.4436668507212	104.376298515332	140.117786362692	42.951228367976	57.9325005640659	121.310814196228
AT1G02370.1	17.224841561892	14.3673849754917	17.6957743676029	20.1870773329487	20.8896021827398	16.4343537364628
AT1G02380.1	1.36272480711171	1.30157494551493	2.33004858221105	1.0737807091994	1.54553142640795	2.07325693290761
AT1G02390.1	3.76112046762831	3.85466426171728	3.65250858833084	2.84551887937841	2.09394580352045	2.93290005143028
AT1G02400.1	8.66692977323045	13.9168398020442	22.0410001019965	4.72463512047736	9.1236210010534	25.3847556175518
AT1G02410.1	28.1811490110701	23.2281067199587	28.3384287025669	28.562566864704	28.6671151672443	32.0090643544029
AT1G02420.1	5.34188124387788	4.30520943516476	6.0455314565476	3.48978730489805	4.78616183661818	3.38800523182464
AT1G02430.1	8.50340279637704	7.50908622412458	6.99014574663316	9.44927024095472	9.42275611584204	6.87714494818135
AT1G02440.1	1.74428775310298	2.40290759171987	2.01517715218253	1.02009167373943	1.69509898380227	1.76985347931138
AT1G02450.1	0.708616899698087	0.500605748274972	0.629742860057041	0.64426842551964	0.348990967253409	1.56758451024722
AT1G02460.1	7.08616899698087	9.81187266618945	9.1312714708271	4.67094608501739	7.1293869024625	4.70275353074166
AT1G02475.1	2.12585069909426	2.65321046585735	3.33763715830232	2.41600659569865	2.24351336091477	2.78119832463216
AT1G02500.1	644.568833763837	668.008310498123	664.315743074173	636.805649590704	654.308207747677	704.654520977258
AT1G02520.1	57.2344418986916	56.1679649564519	136.717174918384	46.9242169920138	43.4743033492818	199.184367285929
AT1G02530.1	0.872143876551491	1.10133264620494	0.944614290085562	0.80533553189955	0.797693639436363	0.80907587625663
AT1G02560.1	65.4652997336463	61.1740224392016	58.3771631272878	74.5740702538984	71.8921392542022	55.219428554515
AT1G02570.1	5.61442620530023	8.9107823192945	7.74583717870161	2.09387238293883	1.34610801654886	3.43857247409068
AT1G02575.1	2.2348686836632	4.10496713585477	3.40061144430802	2.84551887937841	2.24351336091477	2.98346729369632
AT1G02580.1	1.1991978302583	1.40169609516992	2.83384287025669	1.0737807091994	1.04697290176023	2.88233280916424
AT1G02610.1	5.23286325930895	4.55551230930225	6.42337717258182	3.86561055311784	2.64236018063295	8.0907587625663
AT1G02640.1	19.5142192378396	17.2708983154865	20.0887972358196	16.3214667798309	14.6576206246432	17.7491020353798
AT1G02650.1	0.981161861120428	0.951150921722447	0.440820002039929	0.91271360281949	0.997117049295454	0.707941391724551
AT1G02660.1	6.15951612814491	5.55672380585219	8.06070860873013	3.27503116305817	3.48990967253409	7.23111564404363
AT1G02670.1	3.54308449849043	2.35284701689237	1.95220286617683	2.73814080845847	2.44293677077386	2.12382417517365
AT1G02680.1	13.5182300865481	11.3637504858419	12.9727029171751	18.0932049500099	16.1532961985864	14.7150674994174
AT1G02690.2	77.8933499745051	66.5805645205713	63.7929517237783	82.0905352182941	71.1941573196954	70.5918702033909
AT1G02710.1	0.327053953706809	0.300363448964983	0.503794288045633	0.42951228367976	0.648126082042045	0.505672422660393
AT1G02720.1	23.2208307131835	21.9765923492713	22.1039743880022	21.9588155031277	26.4734576587943	19.5189555146912
AT1G02730.1	45.405990572962	47.8579095350873	45.2155373520956	49.1254674458726	44.4215645461125	43.8417990446561
AT1G02740.1	9.97514558805768	7.00848047584961	7.43096574867309	8.10704435445547	6.63082837781477	10.0123139686758
AT1G02750.1	13.6272480711171	12.4150225572193	16.9400829355344	12.2411000848732	9.42275611584204	22.3507210815894
AT1G02780.1	1461.60411911573	1300.0731282701	1176.35966258655	1864.88864670206	1765.24616822021	1305.79789703593
AT1G02810.1	68.4632943092921	69.3839567109111	88.0380518359744	54.8165052046294	51.102248776392	65.585713219053
AT1G02816.1	67.3186054713183	72.6378940746984	66.7527431660464	55.9439749492888	59.1788968756852	47.4320732455449
AT1G02840.1	102.96748642536	92.5119422812148	96.3506575887274	121.713043387752	115.466154308414	93.2965619808426
AT1G02850.4	23.0573037363301	19.5736847575514	36.2731887392856	41.8237586233166	28.9662502820329	53.6518440442677
AT1G02860.1	7.24969597383427	8.66047944515702	29.4089915646638	7.73122110623568	5.38443206619545	28.317655668982
AT1G02870.1	53.6913574002012	47.7577883854323	48.4902002243922	67.9166298568621	58.0322122689954	50.0110026011129
AT1G02880.3	30.3615087024488	40.4990050354452	49.0569687984435	35.2200072617403	48.6094561531534	52.7922009257451
AT1G02890.1	79.2015657893323	86.0541281284677	108.819566217857	73.8224237574588	71.8921392542022	114.939341670707
AT1G02900.1	54.8905552304595	90.8599433119074	103.718649051395	43.9713200417154	46.1665193823795	94.8641464910898
AT1G02910.1	8.93947473465279	11.3136899110144	12.4689086291294	10.737807091994	9.02390929612386	10.4168519068041
AT1G02920.1	20.6589080758135	10.9132053123944	101.199677611167	16.9657352053505	4.63659427922386	93.0437257695124
AT1G02930.1	29.107801879906	31.8885861651157	157.750586444289	23.9989988506066	14.9567557394318	135.115671334857
AT1G02950.2	5.8324621744381	11.9644773837718	11.713217197061	3.27503116305817	4.23774745950568	17.4962658240496
AT1G02960.2	25.9462803274069	22.8276221213387	23.1115629640934	30.3343050348831	28.3181241999909	21.6427796898648
AT1G02970.1	10.24769054948	9.86193324101695	7.49394003467879	9.98616059555442	11.1178550996443	7.28168288630967
AT1G02990.3	33.6320482395169	27.9338007537434	35.1396515911829	29.4752804675235	30.0630790362579	35.5993385552917
AT1G03000.1	21.6400699369339	18.622533835829	20.7815143818824	20.3481444393286	19.74291757605	21.895615901195
AT1G03010.1	2.77995860650788	2.10254414275488	2.70789429824528	1.39591492195922	2.49279262323863	3.03403453596236
AT1G03030.1	21.2585069909426	24.0791364920262	20.5925915238653	25.126468595266	21.7870075271057	25.2330538907536
AT1G03040.1	37.6657136685675	33.7908880085606	40.0516458996278	37.636013857439	38.9374207749875	39.5941506943088
AT1G03060.1	115.395536666219	110.233385770149	122.170114851066	101.042764735664	111.577397816161	130.665754015446
AT1G03070.1	2.01683271452532	5.15623920723221	3.52656001631943	1.87911624109895	1.59538727887273	3.53970695862275
AT1G03080.1	152.570669404227	162.096141291436	177.461537964074	137.121796564763	141.141918327771	188.615813652327
AT1G03090.2	33.1959763012411	35.543008127523	41.1851830477305	34.5757388362207	28.0189890852023	53.9046802555979
AT1G03100.1	9.21201969607513	5.70690553033468	6.1085057425533	8.16073338991544	8.5752066239409	6.37147252552096
AT1G03106.1	0.490580930560214	0.650787472757464	0.692717146062746	0.10737807091994	0.249279262323863	0.252836211330197
AT1G03110.1	41.9719240590405	31.8885861651157	30.1646829967323	47.7295525239133	39.8348261193534	30.6943160554859
AT1G03130.1	1.09017984568936	2.15260471758238	2.83384287025669	2.04018334747886	1.096828754225	1.6687189947793
AT1G03140.1	63.6665029882589	57.1191158781743	61.7777745715958	60.2390977860864	59.876878810192	56.6353113379641
AT1G03150.1	24.0384655974505	25.5308931620236	22.2928972460193	27.6498532618846	26.972016183442	19.7717917260214
AT1G03160.1	14.9899728782288	13.0658100299768	14.6730086393291	14.8181737869517	12.5636748211227	13.2486174737023
AT1G03180.1	8.99398372693726	7.70932852343457	6.42337717258182	11.4894535884336	10.0210263454193	6.422039767787
AT1G03190.1	18.9146203227105	18.8728367099664	22.7337172480592	21.8514374322078	21.2884490024579	27.002907370065
AT1G03210.1	38.3743305682656	46.1057894161249	37.2178030293712	31.1396405667826	36.5443398566784	30.0875091482934
AT1G03220.1	227.902096741362	334.004155249061	513.303405232495	172.395492861964	167.964366953819	381.479275655001
AT1G03230.1	190.890490980208	185.524490310705	198.557923775985	158.436343642372	157.245358673893	139.262185200672
AT1G03250.2	24.7470824971486	21.7763500499613	25.3156629742931	24.8580234179661	22.8838362813307	20.0246279373516
AT1G03260.1	14.0633200093928	13.3161129041143	14.043265779272	15.2476860706315	14.1590620999954	12.4901088397117
AT1G03270.1	6.05049814357597	5.50666323102469	5.79363431252478	6.55006232611634	6.13226985316704	6.06806907192472
AT1G03280.1	49.8757279402884	49.8102719533597	51.8278373826945	60.2390977860864	54.7417260063204	58.8602699976698
AT1G03290.1	28.6717299416303	30.8873746685658	37.3437516013826	23.8916207796867	22.9336921337954	35.1442333748973
AT1G03300.1	4.57875535189533	3.6544219624073	3.27466287229662	7.14064171617601	6.0325581482375	4.44991731941146
AT1G03310.2	13.0821581482724	12.2648408327368	10.8315771929811	14.1739053614321	12.713242378517	10.7202553604003
AT1G03330.1	51.7290336779603	54.165541963352	47.4826116483009	68.8830324951415	59.9267346626568	50.4155405392412
AT1G03350.1	62.4127961657161	71.9370460271135	66.6897688800407	68.2924531050819	65.7598694010352	66.6476253066399
AT1G03360.1	32.3238324246896	24.6298028151286	25.0637658302703	34.6294278716807	30.1129348887227	25.3847556175518
AT1G03365.1	31.9967784709828	28.4844670768459	30.9203744288007	30.387994070343	33.1042860366091	33.8294850759803
AT1G03370.1	45.9510804958067	54.9164505857644	65.3043345879152	38.7097945666384	43.3247357918875	62.6528131676228
AT1G03380.1	30.1434727333109	41.7505194061327	43.3263087719245	27.7572313328045	26.6728810686534	54.6126216473225
AT1G03410.1	35.3218270003354	34.8421600799381	32.2428344349205	42.4680270488363	47.1137805792102	29.0761643029726
AT1G03430.1	18.4240393921503	21.2757443016863	19.4590543757626	18.5227172336897	18.8953680841488	20.0751951796176
AT1G03440.1	4.19719240590405	3.90472483654478	4.471174306405	3.54347634035802	4.78616183661818	5.20842595340205
AT1G03457.2	8.83045675008385	12.8655677306668	10.4537314769469	18.7374733755295	18.0478185922477	23.9183055918366
AT1G03470.1	5.06933628245554	4.70569403378474	4.471174306405	4.72463512047736	4.73630598415341	6.06806907192472
AT1G03475.1	26.8184242039584	31.5381621413232	28.5903258465897	29.7974146802834	28.51754760985	28.8233280916424
AT1G03495.1	1.47174279168064	1.00121149654994	1.63733143614831	2.04018334747886	0.74783778697159	1.61815175251326
AT1G03510.1	2.28937767594766	1.90230184344489	1.32246000611979	1.6106710637991	1.39596386901364	1.21361381438494
AT1G03520.1	17.115823577323	17.421080039969	15.3657257853918	14.6034176451118	16.6019988707693	15.0184709530137
AT1G03530.1	45.2424635961086	29.6358602978783	33.8171915850631	47.5684854175334	40.8319431686488	38.0265661840616
AT1G03540.1	2.88897659107682	2.80339219033984	2.9597914422681	2.04018334747886	2.64236018063295	2.42722762876989
AT1G03550.1	21.5310519523649	26.281801784436	25.8824315483444	23.4621084960069	20.9893138876693	31.0482867513482
AT1G03560.1	14.9354638859443	15.4687176216966	12.5948572011408	16.4825338862108	17.2999808052761	10.7202553604003
AT1G03590.1	49.4396560020127	42.2511251544076	48.0493802223523	50.6824494742117	55.2402845309681	53.2473061061394
AT1G03600.1	2.56192263737001	2.05248356792739	2.14112572419394	1.98649431201889	1.54553142640795	1.71928623704534
AT1G03610.1	22.5122138134854	15.2184147475591	17.5698257955915	21.0461019003082	16.5521430183045	24.1711418031668
AT1G03630.1	0.109017984568936	0.600726897929966	1.13353714810267	0.26844517729985	0.249279262323863	0.556239664926433
AT1G03650.1	5.23286325930895	3.45417966309731	4.15630287637647	4.56356801409745	4.9357293940125	4.14651386581523
AT1G03660.1	1.25370682254277	1.35163552034242	4.78604573643352	1.50329299287916	1.096828754225	4.19708110808127
AT1G03680.1	12.2100142717209	12.9656888803218	13.2246000611979	10.737807091994	9.87145878802499	9.10210360788708
AT1G03687.1	16.3526976853405	12.8155071558393	13.6024457772321	14.0128382550522	15.6048818214739	14.7150674994174
AT1G03700.1	0.545089922844682	0.600726897929966	2.26707429620535	0	0	2.02268969064157
AT1G03730.1	17.93345846159	24.4796210906461	27.7716601285155	18.4153391627697	19.294214903867	24.2217090454328
AT1G03740.1	42.7895589433075	56.0177832319694	82.7482118114953	26.898206765445	29.6642322165398	82.9302773163045
AT1G03750.1	14.553900939953	12.7153860061843	15.113828641369	11.8115878011934	11.7161253292216	15.1701726798118
AT1G03760.1	21.0949800140892	13.5163552034242	16.814134363523	19.3817418010492	16.1034403461216	19.8223589682874
AT1G03770.2	32.2693234324052	21.1255625772038	30.6055029987722	31.0859515313226	23.1829713961193	38.4311041221899
AT1G03780.3	28.9442749030526	23.9790153423712	21.0963858119109	34.4683607653008	30.7610609707647	28.5704918803122
AT1G03800.1	0.872143876551491	0.500605748274972	0.503794288045633	0.96640263827946	0.448702672182954	0.556239664926433
AT1G03820.1	3.21603054478362	7.65926794860707	8.87937432680429	2.09387238293883	2.54264847570341	6.82657770591531
AT1G03830.2	32.7599043629654	22.4271375227187	25.6305344043216	33.6093361979412	33.3037094464682	28.4693573957802
AT1G03840.1	33.1959763012411	26.8324681075385	28.0865315585441	29.0994572193037	35.6967903647773	21.0359727826724
AT1G03850.1	8.39438481180811	13.3661734789418	25.0007915442645	3.86561055311784	4.53688257429431	24.7273814680932
AT1G03860.1	118.448040234149	114.238231756349	106.993311923691	144.477194422779	139.496675196434	110.995096773956
AT1G03870.1	376.875172654813	442.485420900248	345.413958741287	399.392734786717	392.515126455155	347.39695436769
AT1G03900.1	129.077293729621	141.170821013542	133.190614902064	143.94030406818	146.626062098896	123.738041824998
AT1G03905.1	7.0316600046964	9.11102461860449	10.2018343329241	9.71771541825457	12.3143955587989	11.0236588139966
AT1G03910.2	99.8604738651458	82.9003119143354	86.7785661158603	95.1906598705268	99.2630022573624	89.3017498418255
AT1G03920.1	25.7827533505535	25.3807114375411	23.8672543961619	28.669944935624	31.0103402330886	25.1319194062216
AT1G03930.1	23.9294476128815	24.7799845396111	26.2602772643786	22.4420168222675	23.3325389535136	24.7273814680932
AT1G03940.1	2.56192263737001	2.30278644206487	1.70030572215401	3.06027502121829	1.59538727887273	1.4158827834491
AT1G03950.1	5.61442620530023	10.5127207137744	11.1464486230096	5.42259258145697	3.68933308239318	11.1247932985287
AT1G03960.1	14.9899728782288	14.1170821013542	13.6024457772321	15.1939970351715	14.0593503950659	14.5633657726193
AT1G03970.1	4.25170139818852	3.30399793861482	5.73066002651908	3.43609826943808	2.89163944295682	5.41069492246621
AT1G03980.1	3.81562945991277	4.15502771068227	3.71548287433655	3.70454344673793	3.68933308239318	3.99481213901711
AT1G03990.1	2.12585069909426	2.10254414275488	2.45599715422246	1.82542720563898	2.64236018063295	2.8317655668982
AT1G04000.1	11.3378703951694	10.8130841627394	11.7761914830667	9.39558120549475	9.72189123063067	9.2538053346852
AT1G04010.1	21.8581059060718	17.8716252134165	19.4590543757626	20.6702786520885	23.7812416256966	19.1144175765629
AT1G04020.1	22.6212317980543	22.6774403968562	19.0182343737227	24.6432672761262	27.8694215278079	17.4456985817836
AT1G04030.1	28.9987838953371	31.6382832909782	33.3133972970175	33.1261348788015	33.552988708792	32.5147367770633
AT1G04040.1	464.089560309962	549.064384707989	399.949690422227	480.516867366732	502.497136992444	433.057862766361
AT1G04050.1	11.2288524106005	8.00969197239955	9.1312714708271	12.509545262173	15.2558908542204	10.265150180006
AT1G04070.1	14.7719369090909	13.4662946285967	13.5394714912264	18.0932049500099	16.9011339855579	12.793512293308
AT1G04080.3	127.387514968802	104.176056216022	121.540371991009	129.712709671288	132.516855851366	122.726696979677
